name,color,star,class,speed,power,attack,defense,health,skill,effects,passives,types,source,family_bonus,family,image,costume_id,dot_string,total_dot_damage,n_turns,dot_damage_per_turn,max_special_percent,min_special_percent,max_special_stat_percent,min_special_stat_percent
Boss Wolf,purple,5,Druid,Very Slow,767,566,826,1524,Unstoppable Growl,"[""All allies get +24% mana generation for 4 turns. This effect can't be dispelled."", 'All enemies get -34% mana generation for 4 turns.', 'All allies counterattack with 115% of the damage received for 4 turns.']",0,"['Mana Generation Buff', 'Mana Generation Debuff', 'Counterattack']",fables,"['Bonus for 2/3/4/5 Unique Heroes:', '+3%/+6%/+10%/+15% attack', '+5%/+10%/+15%/+20% defense', 'The members of this family have additional perks in the Challenge Festival events.']",grimforest,https://i.imgur.com/iVvmOFs.jpg,0,,0,0,0.0,115,115,24,-34
Belladonna,purple,5,Rogue,Average,881,859,850,1553,Mystical Concerto,"['Recovers 42% health for all allies.', 'All allies recover additional 8% health for each Fiend owned by the allies.', 'All allies get +54% attack for 4 turns.', 'All allies are immune to buff dispels and reallocations for 4 turns. The immunity also includes this effect itself.']",['Mana increase reduction: Reduces the amount of mana increased by Special Skill by -80%. The effect applies to all enemies in the battle.'],"['Heal all', 'Attack Buff', 'Dispel Immunity']",festival,"['Bard Family grants a solo bonus for any Hero who is the only member of their family on the team:', ' * +5% mana generation.', 'The members of this family have additional perks in the Challenge Festival events.']",bard,https://i.imgur.com/sGuDCiH.jpg,0,,0,0,0.0,42,8,54,54
Ludwig,purple,5,Paladin,Slow,816,723,844,1442,Fullmetal Pelt,"[""The caster gets Taunt that prevents enemies from using Special Skills on the caster's allies for 6 turns."", 'The caster gets +84% defense against Special Skills for 6 turns.', 'Nearby allies receive mana each turn for 6 turns. Received mana increases each turn until the last turn, when 100% mana is received.']",0,"['Taunt', 'MoT']",knights,"['Bonus for 1/2/3 Heroes:', '20%/35%/50% chance to make a cast buff undispellable.', 'The members of this family have additional perks in the Clash of Knights event.']",wolf,https://i.imgur.com/VV20w6e.jpg,0,,0,0,0.0,100,100,84,84
Seshat,purple,5,Ranger,Fast,770,760,683,1345,Conjuration Arrow,"['Deals 450% damage to the target.', 'Summon a Replicator Minion with 20% HP and 17% attack inherited from the caster. The minion generates a clone of itself every 3 turns. Cloned minions inherit the same amount of HP and attack as the original minion.', 'Dispels buffs from the target and nearby enemies.', ""Elemental Link gives +4% mana generation for all Dark allies  for 4 turns. This effect can't be cleansed""]",['Resist mana reduction: This character has innate resistance against mana reduction.'],"['Hit 1', 'Summoner', 'Dispeller']",hotm,"['Bonus for 1/2/3:', '+10%/+15%/+20% attack.', 'Bonus for 2+ Heroes:', 'Element Link affects all allies.']",2019,https://i.imgur.com/FioNeBy.jpg,0,,0,0,0.0,450,17,4,4
Seshat C,purple,5,Barbarian,Fast,979,980,853,1947,Excorcizing Arrow,"['Dispels buffs from the target and nearby enemies.', 'Deals 420% damage to the target.', 'Summons a Replicator Minion with 20% HP and 17% attack inheried from the caster. The Replicator Minion generates a clone of itself every 3 turns. Cloned minions inherit the same amount of HP and attack as the original minion.', ""Element Link gives +4% mana generation for all Dark allies for 4 turns. This effect can't be dispelled.""]","['Resist mana reduction: This character has innate resistance against mana reduction.', 'Cleanse on Special: When this character casts their Special Skill, they cleanse the newest status ailment from all allies.']","['Dispeller', 'Hit 1', 'Summoner']",hotm,"['Bonus for 1/2/3:', '+10%/+15%/+20% attack.', 'Bonus for 2+ Heroes:', 'Element Link affects all allies.']",2019,https://i.imgur.com/qNMuMVA.jpg,1,,0,0,0.0,420,17,4,4
Scath,purple,5,Paladin,Slow,1016,943,990,2033,Void Bomb,"[""All allies regenerate 1290 HP over 3 turns. This effect can't be dispelled."", 'The caster counterattacks with 145% of the damage received for 3 turns.', 'Stores all damage dealt to the caster for 3 turns. When the effect ends, stored damage is dealt to all enemies, up to maximum 1050 damage. This effect can’t be dispelled.']","['Resist Special Skill Blocking: This character has innate resistance against status ailments that block Special Skill.', 'Destructive Core: The Construct Core of this character is Destructive Core. The Destructive Core activates each time this character’s Special Skill is cast: * With fully charged Repair Core, boosts the health of all allies by 25%. * The healing is scaled by the amount of charge in the Core. All charge is exchausted when the Core is activated.']","['HoT', 'Counterattack', 'Stores damage']",covenant,"['Members of this family have a Construct Core:', '* The Construct Core is charged each time this character receives damage from normal attacks or Special Skills.']",construct,https://i.imgur.com/pX4j62c.jpg,0,,0,0,0.0,145,145,0,0
Swiftpaw,purple,5,Rogue,Average,1105,1194,1106,2072,Swift Little Friends,"['Deals 540% damage to the target.', 'The target gets silenced for 3 turns.', 'Summons a Sly Fox Minion to the caster and nearby allies with 5% HP and 100% attack inherited from the caster.', 'Sly Fox Minion has 80% chance to dodge incoming attacks.', 'When a Sly Fox Minion dodges, it steals latest buff from the attacker and gives it to its owner.']",['Decreased Healing: All enemies get -50% healing.'],"['Hit 1', 'Silencer 1', 'Summoner 3']",covenant,"['Bonus for 1/2 Heroes:', 'This hero summons 1/2 Sly Fox Minions for self, with 2% health and 100% attack inherited from the hero.', 'Sly Fox Minion has 80% chance to dodge incomming attacks.', 'When Sly Fox Minion dodges, it steals latest dispellable buff from the attacker and gives it to its owner.']",fox,https://i.imgur.com/s7agDwW.jpg,0,,0,0,0.0,540,5,0,0
Dubhan,purple,5,Paladin,Average,1052,1095,1081,2222,Thundering Strike,"['Deals 300% damage to the target.', 'If the target had more than 50% health before receiving damage, targets another enemy who had over 50% health before receiving any damage from this Special Skill. If none of the other enemies had 50% health, targets a random enemy. The damage is increased on each consecutive hit. Each enemy can only hit once.', 'All hit enemies receive 339 Bleed damage over 3 turns. The caster and their nearby allies absorb 30% of dealt Bleed damage as health.']","['Special Skill Damage Reduction: This character has a 10% chance to drop the direct damage received from Special Skills to 1.', 'Damage Over Time on Special: When this character casts their Special Skill, they give a Hunter’s Mark on a random enemy. The target receives 150 damage over 3 turns. If a target already has this effect, the duration will be refreshed and the damage will be increased by 150, up to 1500 damage in total.']","['Hit 1', 'Chain', 'DoT']",covenant,"['Bonus for 2/3/4/5 Heroes:', '+5%/+10%/+15%/+20% attack.', 'Event Bonus: Heroes belonging to the Plains Hunter family receive the following perks on Monster Island: * +20% attack, +20% defense, +20% health * 50% less permanent damage taken. * Stack (Max 10): When this character casts their Special Skill, all enemies get -3% defense.']",plainshunter,https://i.imgur.com/erlDPi2.jpg,0,339 Bleed damage over 3 turns.,339,3,113.0,300,30,0,0
Lu Bu,purple,5,Barbarian,Slow,835,788,801,1505,Disrupting Charge,"['Deals 330% damage to all enemies.', 'Summons a Mercenary Fiend for all enemies. The Fiend damages its target with 56% attack every turn.', 'The Mercenary Fiend absorbs healing. It disappears after absorbing a healing amount equal to 38% of its target’s max health.', 'When summoned, the Mercenary Fiend  causes its target to be immune to new buffs. The effect lasts as long as the target has Mercenary Fiend. This effect can’t be cleansed.']",0,"['Hit All', 'Mercenary Fiend Summoner All', 'Buff Immunity Fiend']",kingdom,"['Bonus for 1/2/3 Unique Heroes:', '2% / 4% / 6% mana each time a Minion is summoned for the Hero.', '3% / 5% / 7% heal each time a Minion is summoned for the Hero.', 'Morale Boost:', 'Heroes belonging to this family as well as heroes fighting alongside with them receive additional perks in War of the Three Kingdoms:', '+10% attack, + 3% defense, +7% health']",kingdom,https://i.imgur.com/pOnV8Et.jpg,0,,0,0,0.0,330,38,0,0
Lu Bu C,purple,5,Fighter,Slow,1106,1063,1097,2156,Ravaging Charge,"['Deals 320% damage to all enemies.', 'Summons a Mercenary Fiend for all enemies. The Fiend damages the enemy with 70% attack every turn.', 'The Mercenary Fiend absorbs healing and disappears when it has absorbed health equal to 50% of its target’s max health.', 'When summoned, the Mercenary Fiend causes its target to be immune to new buffs. The effect lasts as long as the target has Mercenary Fiends. This effect can’t be cleansed.']","['Unstoppable Minions:', ' * Resistance against Minion removal.', ' * Can’t be prevented from receiving Minions.', ' * Minion attack and abilities can’t be disabled.']","['Hit All', 'Mercenary Fiend Summoner All', 'Buff Immunity Fiend']",kingdom,"['Bonus for 1/2/3 Unique Heroes:', '2% / 4% / 6% mana each time a Minion is summoned for the Hero.', '3% / 5% / 7% heal each time a Minion is summoned for the Hero.', 'Morale Boost:', 'Heroes belonging to this family as well as heroes fighting alongside with them receive additional perks in War of the Three Kingdoms:', '+10% attack, + 3% defense, +7% health']",kingdom,https://i.imgur.com/9cuTL09.jpg,1,,0,0,0.0,320,50,0,0
Ascension Mimic Dark,purple,5,Rogue,Average,1225,1268,1268,2152,Gorging Chew,"['Deals 380% damage to the target and nearby enemies.', 'If an enemy is defeated by the attack, the caster recovers +50% health and gains +33% mana.', 'The target and nearby enemies receive 668 Bleed damage over 4 turns.', 'The Mimic chest closes for 2 turns. (The Mimic is immune to damage and new status ailments while closed.)']","['Perfect Accuracy: This character’s Special Skill never misses its targets.', 'Mimic Loot: This Mimic gives a chance for extra loot when completing stages', ' * Tall Boots', ' * Fine Gloves', ' * Compass', ' * Damascus Blade', ' * Tome Of Tactics', ' * Arcane Scipt', ' * Chainmail Shirt', ' * Hidden Blade', ' * Mystic Rings']","['Hit 3', 'DoT 3', 'Mimic Chest']",secretsummon,"['Members of this family have a Mimic Loot passive.', ' * Mimic Loot gives a chance for extra loot rewards when completing a map or quest level.', ' * Chances for extra loot increase with energy cost of the level.', ' * Mimics need to be at max level and fully ascended for Mimic Loot to be active.', ' * Mimics have reduced leveling and ascension cost.']",mimic,https://imgur.com/64b24ta.jpg,0,668 Bleed damage over 4 turns.,668,4,167.0,380,380,50,33
Asketel,purple,5,Wizard,Average,1190,1219,1200,2163,Necronomicon Page 13,"['Deals 410% damage to the target and nearby enemies and inflicts 40 Insanity on them.', 'All active status ailments are uncleansable for the target and nearby enemies for the remaining turns of the status ailment.', 'Inflicts 55 Insanity to the caster.']",0,"['Hit 3', 'Insanity 3', 'Insanity Self']",shadow,"['Bonus for 1 / 2 / 3 Heroes:', '* +20% / +30% / +40% defense', '* +20% / +30% / +40% health']",cultist,https://imgur.com/l1cl4kl.jpg,0,,0,0,0.0,410,410,0,0
Farrah,purple,5,Ranger,Fast,971,1007,962,1606,Piercing Falcon,"['Deals 500% damage to the target.', 'Deals additional 200% damage to as many random enemies as there are Dark tiles on the board, up to a maximum 12 hits. The damage is reduced on each consecutive hit.', 'All hit targets get -35% defense against Dark, and a further -5% decrease every time they are hit for 4 turns.']","['Troop Mastery:', 'Passive Skill as attacking character: This hero’s Troops deal extra  elemental damage against weaker element.', ' - Dealt extra elemental damage: +100%', 'Passive Skill as defending character: This hero receives less elemental  damage from Troops of stronger element.', ' - Received elemental damage: -10%']","['Hit 1', 'Hit random', 'Elemental Defense Debuff']",superelemental,"['One or more shields are enhanced to Power Gems each turn.', 'The amount is the same as <<Hero element>> heroes in the team. 5 Power Gems per element can be on the board at the same time.', 'The Power Gem deals 20/15/10 (5*/4*/3*) damage to a random enemy each turn until it is matched. When Power Gems are matched, they deal 10 damage to all enemies.']",superelemental,https://i.imgur.com/ciEXCLt.jpg,0,,0,0,0.0,500,200,-5,-35
Agadh,purple,5,Rogue,Fast,1222,1343,1200,2084,High Altitude Ambush,"['Deals 565% damage to the target and minor damage to nearby enemies.', 'The target and nearby enemies receives Corrosive Poison for 3 turns. The Corrosive Poison deals 134 Poison damage and lowers the target’s mana generation by 10% each turn. Deals extra damage against heroes with Minions or a Mega Minion. (Affects only mana generated from matching tiles or mana gained by the defense team at then end of their turn.)', 'The target and nearby enemies can’t revive their allies or themself for 3 turns.', 'All buffs affecting attack, defense and mana generation on target and nearby enemies are transformed into matching uncleansable ailments. (Transform cannot be blocked by status effects, family effects or passives. Only buffs that are dispellable can be transformed. Transformed effects: Attack buffs are transformed into -40% attack ailment for 4 turns. Defense buffs are transformed into -40% defense ailment for 4 turns. Mana generation buffs are transformed into -40% mana generation ailment for 4 turns.)']","['Flight Momentum: If this character has any amount of Flight Momentum, they receive:', ' * Up to +35% mana generation.', ' * Up to +25% chance to dodge.', ' * The effects diminish the less Flight Momentum character has.', 'Weaker Mega Minions: Enemy Mega Minions have -75% HP.']","['Hit 3', 'DoT 3', 'Revive Ability Block 3', 'Transform Buffs 3']",magic,"['Heroes of this family have Flight Momentum.', ' * Hero start with full Flight Momentum.', ' * At the end of each turn and when taking damage the hero loses a small amount of Flight Momentum.', ' * When casting their Special Skill, hero gains Flight Momentum.', ' * Slower heroes gain increased amount of Flight Momentum.']",magiccarpet,https://imgur.com/0vA3z7q.jpg,0,,0,0,0.0,565,10,-40,-40
